cv_monthly_net,net_operating_ratio,txn_frequency_trend,max_zero_day_streak_90d,recurring_revenue_ratio,months_runway,supplier_hhi,velocity_90_180,txn_count_90d,txn_count_180d,mean_txn_amount,median_txn_amount,std_txn_amount,total_inflow,total_outflow,active_days_ratio,google_sentiment_mean,google_sentiment_trend,google_review_velocity,trustpilot_90d_count,trustpilot_rating_mean,headcount_growth_rate,headcount_latest,local_vacancy_rate,local_vacancy_trend,num_officers,num_shareholders,share_capital,mortgages_count,charges_count,company_id,feature_date
0.2465726175756059,0.6728455504014589,0.01209986650382026,2,0.16770472404223175,-5.249380794888076,0.028041237315317272,0.5491080724139735,213,416,779.3625045871559,482.03499999999997,985.2058126439666,341684.70999999996,507820.42000000004,0.8862385321100917,0.01527414288910693,0.012924568522586947,0.6666666666666666,0.0,3.2857142857142856,0.006001428911645667,4,,,1,3,399.51,0,2,SME-00034,2023-06-30
0.3933352986042239,0.7981351993290845,-0.0016705799239511844,1,0.174687969513658,-1.6578762269788339,0.030731644101478443,2.9334236708005914,312,479,1319.483134228188,1050.125,1067.6407820817099,872658.3200000001,1093371.55,0.9064220183486239,0.040330773521326455,-0.014628982271246174,0.6666666666666666,,,-0.01018675721561971,3,,,2,6,18267.96,0,0,SME-00035,2023-06-30
0.26909382082743594,0.6436065951118659,0.008175191322185835,3,0.19138973088865885,-5.195628755271419,0.029526654654987067,0.5988623848256254,136,288,1824.2200122249392,1376.9,1648.1993211514016,584323.2,907888.77,0.7743119266055046,0.3683237021167513,0.007231892583868818,0.6666666666666666,,,0.004953560371517023,2,,,1,3,5651.86,0,1,SME-00036,2023-06-30
0.3201515969626482,0.7443997832048683,0.0037102722294899667,1,0.19137591424356232,-3.9614396583135116,0.02960167560219911,0.22763405525141633,322,488,1303.851502966381,1003.88,1087.5539172407293,844061.1799999999,1133881.55,0.9229357798165138,0.0724980398205966,-0.008444868958812005,1.0,1.0,3.25,0.0014512383900929385,32,,,3,1,1137.19,0,0,SME-00037,2023-06-30
0.4069631429115007,0.7543760759199802,0.00951786807516885,0,0.21856140621819517,-3.641845962070029,0.029608146386381498,1.019548483206768,445,904,420.0914760263241,324.23,355.0458787401865,576415.81,764096.09,0.9963302752293578,-0.050687623632662514,0.0551982755927942,1.0,3.0,2.8181818181818183,0.0011609907120743378,2,,,5,2,7895.51,0,1,SME-00038,2023-06-30
0.12422813577326988,0.7768998243731797,-0.00023895814249868077,1,0.27860415547180367,-3.738633286145188,0.0490539694866601,1.2542134381693133,255,475,673.1785104942451,518.5,548.4279934262338,434723.2,559561.46,0.9376146788990826,0.3540374397152749,-0.005166776532591567,1.0,,,-0.0072927416580667575,6,,,3,1,2127.87,0,3,SME-00039,2023-06-30
0.39867703802691007,0.6849384234249386,0.009382495751511911,1,0.19816030008551716,-4.793236912978544,0.03042182437966492,3.7256670699442984,455,926,429.38601666152425,329.77,381.9781838206205,565710.74,825929.3400000001,0.9944954128440368,0.005447049412075801,0.005103149229066324,1.0,,,0.0017472335468841382,55,,,1,2,2658.25,0,1,SME-00040,2023-06-30
0.4502535154820402,0.6993577379464464,0.008416340279726,1,0.18866810967775838,-4.636586096568166,0.03401384452300985,0.6616302570476789,443,878,425.3892131570462,325.02,370.237354519468,542878.71,776253.24,0.9963302752293578,0.35981668801886935,0.011522359150160439,1.0,,,0.0024229371382420263,2,,,1,1,320.82,0,2,SME-00041,2023-06-30
0.1635547997160127,0.7231394229575944,0.006092160771174765,2,0.1895194381850284,-4.207687729200534,0.025028747952638982,0.9162712863005406,242,430,572.8494117647059,447.0,483.10536881508585,298341.64,412564.48,0.9100917431192661,0.45215639478367314,0.0,0.0,1.0,2.8333333333333335,0.0012383900928792705,2,,,2,5,2109.04,0,0,SME-00042,2023-06-30
0.2880945178722424,0.7981897574853791,-0.0004737465455980883,2,0.18837171690959856,-2.3213617500505332,0.030599948356009703,1.6702998639532454,299,484,1257.1321879194631,961.685,1010.2354007695153,831453.27,1041673.6900000001,0.9136029411764706,-0.058818437208649814,-0.025328597428912768,0.3333333333333333,0.0,3.2857142857142856,-0.006965944272445803,8,,,3,2,391.81,0,1,SME-00043,2023-06-30
0.15580718768403568,0.7460807953432513,-0.0017844518661173552,1,0.17057503509234334,-3.3283782136963147,0.025637457825878358,3.371757272379746,210,416,565.9005511811023,436.43,466.5053499877889,307089.78,411603.92000000004,0.9100917431192661,0.13456296517314006,0.02418170210119353,1.0,2.0,2.727272727272727,0.0,1,,,1,3,858.89,0,0,SME-00044,2023-06-30
0.20071542405966486,0.7383064230730707,0.015618501917656308,2,0.20009685230613636,-3.478562233844497,0.02700126296837706,1.2546540207359271,135,288,1924.7603482587062,1531.3049999999998,1465.815570250796,657268.8099999999,890238.51,0.7743119266055046,0.590998190220911,-0.0038595848612999212,0.6666666666666666,0.0,2.6666666666666665,-0.00720288115246096,2,,,3,1,11762.43,0,0,SME-00045,2023-06-30
0.4205327809061223,0.6499081663650933,0.015590143772000499,1,0.1855218657842633,-5.461541503304418,0.03046748929414408,0.8883123938559646,474,966,434.51855403348554,336.38,359.0474096210021,562258.36,865135.0900000001,0.9926605504587156,0.9520908030529106,-0.03321733962467836,0.3333333333333333,2.0,2.25,0.004225095610999844,35,,,1,1,1867.66,0,0,SME-00046,2023-06-30
0.3639776773639651,0.7164466103550549,0.005908369539766377,0,0.17807008114529727,-3.868582992048411,0.02816524719635678,2.5443268468264226,816,1424,270.21217016806725,211.85,224.29093867589089,536865.37,749344.5599999999,1.001834862385321,-0.26151493535420484,0.029504596966635238,0.3333333333333333,0.0,2.875,0.030464396284829713,1,,,5,5,45319.36,0,0,SME-00047,2023-06-30
0.34196427289845394,0.6381237544515347,-0.006250404480917895,1,0.19602528528418528,-5.511904793293361,0.03295952210410018,1.491280886342391,321,456,1587.7915239379636,1003.87,2195.984423359146,917260.8,1437434.03,0.8972477064220183,0.29967914884020025,0.02249009918317249,0.0,1.0,2.5714285714285716,0.0031233732431025607,14,,,1,1,562.2,0,0,SME-00048,2023-06-30
0.16564015780484806,0.6252599877429758,-0.004502797960468977,1,0.13414395032006723,-5.9040737712852,0.026136100789322093,0.6478646978512251,217,419,566.5448947778643,446.02,478.50929614179825,279639.67000000004,447237.43000000005,0.9009174311926605,-0.5716990166100501,0.012972544240929092,0.6666666666666666,,,0.005992210126835139,4,,,2,4,3029.97,1,3,SME-00049,2023-06-30
0.15863839049302234,0.745893057657074,-0.0005863047783839558,1,0.15719404811285909,-3.941917556797723,0.03165193547974863,0.5450842425850146,220,414,575.7559353348729,469.29,468.06735945334077,319526.22,428380.74,0.8990825688073395,0.14245953241561055,0.024223115721534284,0.0,,,0.0006063334282643306,21,,,1,2,1955.86,0,0,SME-00050,2023-06-30
0.3754874342704119,0.6826739830246968,0.006806754056605837,0,0.1703642596684553,-4.734796808995253,0.027713166314773288,1.6616694982479592,816,1419,280.0109133892113,217.17,248.71832360816558,528592.97,774297.81,0.998165137614679,-0.04255737887742405,0.00024223270436051346,0.3333333333333333,3.0,3.4285714285714284,0.0,1,,,2,6,9250.81,0,1,SME-00051,2023-06-30
0.11840567636930867,0.7292004469138557,0.005378767096445547,2,0.14871316325484027,-3.6935619542534366,0.026603875727047973,1.060572319600744,222,440,577.0989794303797,435.18,499.6065137882239,307608.95,421844.16000000003,0.8935779816513761,0.38184947229520283,-0.013266728338168604,0.3333333333333333,,,0.005352363960749334,3,,,1,5,239.47,0,1,SME-00052,2023-06-30
0.30914996452243965,0.6550675174769067,-0.0021986772282405137,1,0.190292855051143,-5.295112798111184,0.0301143939795055,1.1380840069374167,314,505,1319.449315419066,1044.14,1076.7277957617923,816247.8300000001,1246051.4500000002,0.926605504587156,-0.024535829785233117,-0.008064094727787694,0.6666666666666666,,,-0.007851648527017929,5,,,2,5,12746.49,0,1,SME-00053,2023-06-30
0.12113383971532735,0.6958298343074166,-0.007841445465157564,1,0.23760086326415994,-4.937654931665591,0.04489701936321415,0.4916576271863691,251,473,681.3843579234972,534.385,532.4647613017775,409311.56000000006,588235.14,0.9504587155963303,0.7096371835356335,0.019816882423619765,0.6666666666666666,3.0,3.1,-0.002476780185758493,3,,,2,3,14861.13,0,0,SME-00054,2023-06-30
0.2147052596788872,0.7122878069424781,-0.002301822153694256,2,0.16390395596657562,-4.277112141471221,0.02762058688519519,-5.588659456881162,203,392,593.6434254143646,461.56,483.3327035733766,312882.31999999995,439263.9,0.9211009174311927,0.4233419520600262,0.009680058986619599,0.6666666666666666,0.0,3.3333333333333335,0.004127966976264214,14,,,1,4,42793.66,0,1,SME-00055,2023-06-30
0.11244619680695012,0.727465897624863,-0.009721702446160635,1,0.3203021645072432,-4.184292206462723,0.04268341013377454,0.9856270452464749,244,470,697.8784615384616,554.215,578.8166762060885,427902.01,588209.03,0.9467889908256881,0.4338904599629091,-0.003088649297146993,0.3333333333333333,,,-0.005325943406438745,8,,,5,1,1235.62,0,0,SME-00056,2023-06-30
0.2577761278300089,0.6471096224970798,-0.010915249984317145,2,0.20694391363382839,-4.721078525368337,0.03547682511059531,3.2486796409278362,129,276,1862.014493444577,1389.26,1823.4452341526817,613762.53,948467.63,0.7908256880733945,0.1385802973005433,0.029518552573094232,1.0,0.0,3.142857142857143,-0.0025459288711476733,11,,,1,4,6225.31,0,0,SME-00057,2023-06-30
0.32026945416565067,0.671946820914388,0.008339681973643698,1,0.21095811260268127,-5.223788894520269,0.03381810679522531,0.8456427456537251,334,515,1295.063462041885,1006.225,1021.9968178722728,795292.4299999999,1183564.54,0.9137614678899083,0.4054428122309616,-0.026646236093480137,0.0,,,0.002043343653250771,12,,,4,5,17323.31,1,0,SME-00058,2023-06-30
0.14415837852927954,0.7408404443255915,-0.00804207542243274,2,0.16194857625226533,-4.337963022228282,0.0251809232498623,0.17445670174487748,201,415,555.9721847389558,430.61,443.47395296754144,294569.74,397615.63,0.8917431192660551,0.6460365687557428,0.025832295746102824,1.0,0.0,3.3333333333333335,0.004422821760283085,3,,,2,3,1212.22,0,0,SME-00059,2023-06-30
0.14851834361029115,0.6835528020073738,0.0007780461316519082,1,0.27544055821384844,-4.568769929033716,0.04391997620577755,0.8577076316914107,249,519,679.9621531413612,543.145,535.5564618183843,421845.5,617136.6699999999,0.9339449541284404,-0.1320509529018742,0.007309946587735528,0.0,2.0,3.1,0.003426613363792137,6,,,1,2,1818.48,0,0,SME-00060,2023-06-30
0.16796384480917428,0.751300899605182,-0.011217054692723383,2,0.26830836225148214,-3.894094379978835,0.04412467865185526,0.6459656538706432,207,439,651.9436451169189,517.9200000000001,519.8536206993459,406656.39,541269.6699999999,0.9247706422018349,0.08694518680234987,0.03238891293043279,0.3333333333333333,,,0.006461165701978759,15,,,1,5,4157.59,0,0,SME-00061,2023-06-30
0.1460759854692979,0.7429135042881364,0.0032537319319279967,2,0.14716683122838817,-3.574634343911129,0.026759846315330425,1.9674916309704376,218,426,608.9033598726114,460.37,508.6546281259625,325987.11,438795.51,0.8968692449355433,0.6901619678809522,-0.009557288751520164,0.3333333333333333,1.0,3.111111111111111,0.0029541111380003747,22,,,1,3,6573.76,0,0,SME-00062,2023-06-30
0.3656449081564597,0.6688720272807072,0.004092048757667678,0,0.17274153871364434,-4.877192230710165,0.02874791220622538,1.8467559810887695,836,1425,275.24283106960957,214.695,234.8457708434342,519806.01,777138.21,1.001834862385321,0.24336595818948717,-0.009537306171888516,0.0,2.0,2.5,0.004888381945576042,14,,,1,3,3667.67,0,0,SME-00063,2023-06-30
0.27201021012472754,0.7850505218931467,0.006761793070815677,2,0.21784740813140663,-2.949891454448391,0.02723938578301882,1.032756397643107,215,434,719.2094987674609,455.79,846.8799234414053,384940.04000000004,490337.92000000004,0.8825688073394495,0.10986111179304402,0.013487524990885711,0.6666666666666666,1.0,3.2857142857142856,0.0,1,,,1,3,808.74,0,2,SME-00064,2023-06-30
0.43184525255482015,0.7439118701288464,0.008109338988586765,0,0.18477653663021323,-3.7655122542881143,0.030234522413244133,0.7177742550388674,479,931,423.0837682020802,327.18,359.0537394130715,607307.14,816369.74,0.9944954128440368,-0.12517847247688055,0.011048388767825183,0.6666666666666666,2.0,3.111111111111111,0.003557077926355336,5,,,2,2,1201.42,0,0,SME-00065,2023-06-30
0.3839795618685195,0.6410306415359988,0.007119202081224307,0,0.18020977006842748,-5.057889168505595,0.031113671312876654,2.016198013334318,778,1396,277.8975871023588,214.79,226.56829412875658,501629.24,782535.51,1.001834862385321,0.2975075690069254,-0.04208217639147257,1.0,,,0.0021162362346670983,5,,,5,3,1123.3,0,0,SME-00066,2023-06-30
0.40292297604018157,0.7777475934496221,-0.0018777594140148863,2,0.21242800535828915,-3.248686080505558,0.026846608397856984,1.6605396253819018,200,410,758.0591979949876,460.89,961.5252618812524,396977.46,510419.4,0.8807339449541285,0.28068612013189326,-0.006191792239646551,0.6666666666666666,,,0.008414701913153919,6,,,2,2,69471.75,0,0,SME-00067,2023-06-30
0.45733251321853546,0.679512781295046,0.016727743729070557,1,0.19294202971934557,-4.896280958844127,0.031059888130557455,1.5473003505504725,469,939,421.66654974489796,331.095,345.99305889068376,535007.07,787339.23,0.9908256880733946,0.5519271027771703,0.021638861471970958,0.3333333333333333,3.0,2.4,0.014153029632905816,3,,,2,2,2772.31,0,0,SME-00068,2023-06-30
0.4792153355001579,0.6521874791869005,0.009836565837357987,0,0.19182482876738968,-5.480387362546642,0.031693927791819024,1.1769740939079105,493,943,574.78145403705,364.57,676.3163371459708,649133.0700000001,995316.6699999999,0.998165137614679,0.5871713246534302,-0.014861418470033635,1.3333333333333333,4.0,2.7857142857142856,-0.00270766647426138,19,,,1,6,2056.61,0,0,SME-00069,2023-06-30
0.42621505702776474,0.7224292803088418,0.0061972814591999105,1,0.1773675489147864,-4.201737784501216,0.02901435791874096,1.307988859916319,812,1404,273.2245931984503,212.70499999999998,229.48978401476484,532418.25,736983.21,1.0,0.4600666284862355,0.0037914521816078696,1.0,,,-0.01223287774673411,4,,,2,4,4382.97,1,1,SME-00070,2023-06-30
0.3464813724447704,0.7284940816132668,0.0029566130044295954,0,0.1733388042516105,-4.0759743860055275,0.02713649036584364,1.181646623328903,789,1393,274.09573120827054,215.28,228.04925452394178,536363.34,736263.14,1.0,0.9337462398527223,-0.02683618142548851,0.3333333333333333,2.0,3.8,-0.003473533187344232,6,,,1,2,3924.09,0,1,SME-00071,2023-06-30
0.17568025807672627,0.6820404222585144,-0.00421853438105519,1,0.17188643401020334,-5.010736268497805,0.025781928554729817,0.38130633376329176,214,418,589.3721247113164,456.39,459.3472100187729,310436.25,455158.14,0.9211009174311927,0.4816771522185887,-0.03791170481309213,0.0,1.0,3.3333333333333335,-0.0026536930561698153,11,,,2,5,730.73,0,1,SME-00072,2023-06-30
0.3093290698325616,0.6552493551031338,-0.0010453942342487149,1,0.16183959624833144,-5.357911544164894,0.028435912048826294,0.6603782403428715,224,400,718.6783290043289,465.12,795.7794717339517,328594.05999999994,501479.41000000003,0.8990825688073395,0.5972741565737794,0.04632916313263588,0.6666666666666666,3.0,3.0,0.0,1,,,3,5,17781.11,0,0,SME-00073,2023-06-30
